Shipment_ID,Product,Origin,Destination,Carrier,Spoiled_Flag,Departure_Time,Arrival_Time
SHP-27494,Humira (Adalimumab),Mumbai,Chennai,Shadowfax,0,2025-02-27 00:00:00,2025-02-27 19:00:00
SHP-35104,COVID-19 mRNA Vaccine,Hyderabad,Chennai,Delhivery,1,2025-10-01 00:00:00,2025-10-01 18:00:00
SHP-60142,COVID-19 mRNA Vaccine,Hyderabad,Delhi,,0,2025-12-02 00:00:00,2025-12-02 15:00:00
SHP-39139,COVID-19 mRNA Vaccine,Delhi,hyderabad ,Shadowfax,0,2025-07-24 00:00:00,2025-07-26 07:00:00
SHP-64025,Insulin Glargine,Delhi,Hyderabad ,Delhivery,0,2025-12-02 00:00:00,2025-12-04 08:00:00
SHP-93898,Amoxicillin,Hyderabad,Chennai,,0,2025-12-12 00:00:00,2025-12-13 06:00:00
SHP-61921,Insulin Glargine,Chennai,Mumbai,DHL,0,2025-03-01 00:00:00,2025-03-02 16:00:00
SHP-83181,Humira (Adalimumab),Mumbai,Chennai,Delhivery,0,2025-05-10 00:00:00,2025-05-12 10:00:00
SHP-16434,COVID-19 mRNA Vaccine,Delhi,Delhi,FedEx,0,10/02/2025 00:00,2025-02-10 19:00:00
SHP-77010,Insulin Glargine,Mumbai,Bangalore ,BlueDart,0,2025-12-25 00:00:00,2025-12-26 11:00:00
SHP-34678,Insulin Glargine,Bangalore,Delhi,,0,2025-11-22 00:00:00,2025-11-23 04:00:00
SHP-30382,Amoxicillin,Hyderabad,Mumbai,BlueDart,0,2025-06-14 00:00:00,2025-06-16 01:00:00
SHP-69845,Amoxicillin,Chennai,Chennai,Shadowfax,0,2025-01-27 00:00:00,2025-01-29 05:00:00
SHP-86639,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,Shadowfax,0,2025-07-10 00:00:00,2025-07-12 10:00:00
SHP-19691,Insulin Glargine,Bangalore,Chennai,FedEx,0,2025-05-12 00:00:00,2025-05-12 23:00:00
SHP-23723,Insulin Glargine,Bangalore,Mumbai,Delhivery,0,2025-05-12 00:00:00,2025-05-13 06:00:00
SHP-78939,Amoxicillin,Hyderabad,Hyderabad,Shadowfax,0,2025-04-04 00:00:00,2025-04-06 14:00:00
SHP-33702,Insulin Glargine,Delhi,Delhi,Delhivery,0,2025-06-15 00:00:00,2025-06-16 19:00:00
SHP-91600,Insulin Glargine,Hyderabad,Bangalore,Delhivery,1,2025-09-12 00:00:00,2025-09-13 16:00:00
SHP-92169,Insulin Glargine,Delhi,bangalore,Shadowfax,0,2025-11-20 00:00:00,2025-11-22 00:00:00
SHP-66921,Amoxicillin,Bangalore,Chennai,Shadowfax,0,2025-04-18 00:00:00,2025-04-20 21:00:00
SHP-60429,COVID-19 mRNA Vaccine,Bangalore,Delhi,FedEx,0,2025-06-11 00:00:00,2025-06-12 04:00:00
SHP-43291,Humira (Adalimumab),Chennai,Mumbai ,DHL,1,2025-05-17 00:00:00,2025-05-19 18:00:00
SHP-74508,COVID-19 mRNA Vaccine,Delhi,Bangalore,BlueDart,0,2025-01-24 00:00:00,2025-01-26 22:00:00
SHP-91603,Humira (Adalimumab),Bangalore,Delhi,Shadowfax,0,20/10/2025 00:00,2025-10-22 02:00:00
SHP-82168,Insulin Glargine,Mumbai,Chennai ,Shadowfax,0,15/09/2025 00:00,2025-09-16 04:00:00
SHP-95817,COVID-19 mRNA Vaccine,Chennai,Hyderabad,,0,23/05/2025 00:00,2025-05-25 21:00:00
SHP-12817,Humira (Adalimumab),Hyderabad,Chennai,DHL,0,2025-09-23 00:00:00,2025-09-25 15:00:00
SHP-30827,Amoxicillin,Chennai,Chennai,Shadowfax,0,2025-05-30 00:00:00,2025-05-31 12:00:00
SHP-53503,Amoxicillin,Mumbai,delhi,DHL,0,2025-08-03 00:00:00,2025-08-05 13:00:00
SHP-47595,COVID-19 mRNA Vaccine,Delhi,Bangalore,BlueDart,0,2025-07-06 00:00:00,2025-07-08 15:00:00
SHP-94447,COVID-19 mRNA Vaccine,Hyderabad,Delhi ,Delhivery,0,2025-08-11 00:00:00,2025-08-12 04:00:00
SHP-19561,Insulin Glargine,Hyderabad,Hyderabad,FedEx,0,2025-06-15 00:00:00,2025-06-15 18:00:00
SHP-87414,COVID-19 mRNA Vaccine,Delhi,Delhi,BlueDart,0,12/06/2025 00:00,2025-06-14 09:00:00
SHP-40308,Insulin Glargine,Chennai,Mumbai,DHL,0,2025-01-05 00:00:00,2025-01-06 18:00:00
SHP-69436,Insulin Glargine,Bangalore,Chennai,DHL,0,2025-04-19 00:00:00,2025-04-20 07:00:00
SHP-27067,Amoxicillin,Chennai,Bangalore,BlueDart,0,2026-01-01 00:00:00,2026-01-02 19:00:00
SHP-76064,Amoxicillin,Mumbai,Hyderabad,DHL,0,2025-02-23 00:00:00,2025-02-24 11:00:00
SHP-60464,Humira (Adalimumab),Bangalore,chennai,FedEx,0,2025-03-11 00:00:00,2025-03-12 17:00:00
SHP-19169,Amoxicillin,Chennai,Delhi,FedEx,0,2025-06-27 00:00:00,2025-06-29 17:00:00
SHP-27325,Amoxicillin,Delhi,Mumbai,DHL,0,2025-02-02 00:00:00,2025-02-04 19:00:00
SHP-48536,COVID-19 mRNA Vaccine,Mumbai,Delhi,DHL,0,11/08/2025 00:00,2025-08-13 20:00:00
SHP-22918,Amoxicillin,Mumbai,Chennai,FedEx,0,2025-03-10 00:00:00,2025-03-12 04:00:00
SHP-89400,Humira (Adalimumab),Mumbai,Hyderabad,DHL,0,2025-01-19 00:00:00,2025-01-20 21:00:00
SHP-87022,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Shadowfax,0,11/02/2025 00:00,2025-02-13 16:00:00
SHP-99754,Humira (Adalimumab),Hyderabad,Chennai,Delhivery,0,2025-03-16 00:00:00,2025-03-17 13:00:00
SHP-78302,Amoxicillin,Bangalore,Hyderabad,Shadowfax,1,2025-12-15 00:00:00,2025-12-16 20:00:00
SHP-28237,Humira (Adalimumab),Chennai,Chennai ,DHL,0,07/04/2025 00:00,2025-04-08 18:00:00
SHP-22065,COVID-19 mRNA Vaccine,Hyderabad,Mumbai,DHL,0,2025-03-09 00:00:00,2025-03-11 23:00:00
SHP-89490,Insulin Glargine,Chennai,Delhi,Delhivery,0,2025-09-12 00:00:00,2025-09-13 15:00:00
SHP-43403,Humira (Adalimumab),Hyderabad,Bangalore,DHL,0,02/04/2025 00:00,2025-04-02 14:00:00
SHP-92295,Humira (Adalimumab),Bangalore,Hyderabad,Delhivery,1,2025-01-26 00:00:00,2025-01-26 17:00:00
SHP-18036,COVID-19 mRNA Vaccine,Mumbai,Bangalore,,0,2025-05-20 00:00:00,2025-05-21 21:00:00
SHP-59356,COVID-19 mRNA Vaccine,Delhi,Bangalore ,Delhivery,0,2025-10-13 00:00:00,2025-10-15 04:00:00
SHP-22899,Humira (Adalimumab),Mumbai,Bangalore,Delhivery,1,2025-07-15 00:00:00,2025-07-16 02:00:00
SHP-86352,Amoxicillin,Bangalore,Hyderabad,Shadowfax,0,2025-02-01 00:00:00,2025-02-01 22:00:00
SHP-33063,Humira (Adalimumab),Hyderabad,Hyderabad,DHL,0,2025-01-13 00:00:00,2025-01-14 06:00:00
SHP-25130,COVID-19 mRNA Vaccine,Mumbai,Bangalore ,FedEx,0,2025-10-16 00:00:00,2025-10-18 05:00:00
SHP-50932,Insulin Glargine,Bangalore,Delhi,BlueDart,0,2025-03-16 00:00:00,2025-03-16 13:00:00
SHP-99220,Insulin Glargine,Chennai,Chennai,Delhivery,0,2025-03-24 00:00:00,2025-03-25 00:00:00
SHP-87480,Amoxicillin,Delhi,bangalore,BlueDart,0,2025-10-15 00:00:00,2025-10-16 03:00:00
SHP-98174,Humira (Adalimumab),Mumbai,Mumbai,DHL,0,2025-02-24 00:00:00,2025-02-25 00:00:00
SHP-36077,Insulin Glargine,Hyderabad,Bangalore,Delhivery,0,22/03/2025 00:00,2025-03-24 07:00:00
SHP-85909,Humira (Adalimumab),Chennai,Hyderabad ,BlueDart,0,2025-12-08 00:00:00,2025-12-09 06:00:00
SHP-39709,COVID-19 mRNA Vaccine,Bangalore,Chennai,Shadowfax,0,2025-07-05 00:00:00,2025-07-06 12:00:00
SHP-30202,Insulin Glargine,Delhi,Mumbai,BlueDart,0,30/04/2025 00:00,2025-05-02 15:00:00
SHP-91969,Amoxicillin,Hyderabad,Chennai,Shadowfax,0,2025-01-24 00:00:00,2025-01-26 13:00:00
SHP-61041,COVID-19 mRNA Vaccine,Bangalore,Chennai,FedEx,0,15/12/2025 00:00,2025-12-15 20:00:00
SHP-75399,Amoxicillin,Bangalore,Mumbai,DHL,0,2025-08-09 00:00:00,2025-08-11 19:00:00
SHP-53321,COVID-19 mRNA Vaccine,Mumbai,Bangalore,BlueDart,0,2025-10-25 00:00:00,2025-10-25 15:00:00
SHP-69058,Insulin Glargine,Mumbai,bangalore,Delhivery,0,22/11/2025 00:00,2025-11-23 16:00:00
SHP-69351,Amoxicillin,Hyderabad,Bangalore ,DHL,0,2025-11-01 00:00:00,2025-11-03 02:00:00
SHP-12567,Amoxicillin,Bangalore,Delhi,BlueDart,0,2025-02-22 00:00:00,2025-02-24 22:00:00
SHP-52268,COVID-19 mRNA Vaccine,Mumbai,Bangalore,Delhivery,1,2025-06-07 00:00:00,2025-06-07 16:00:00
SHP-24143,Amoxicillin,Delhi,mumbai,Delhivery,0,2025-04-17 00:00:00,2025-04-18 00:00:00
SHP-47900,COVID-19 mRNA Vaccine,Delhi,Delhi,Delhivery,0,2025-11-05 00:00:00,2025-11-06 09:00:00
SHP-27251,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Delhivery,0,2025-01-19 00:00:00,2025-01-19 21:00:00
SHP-63140,COVID-19 mRNA Vaccine,Mumbai,Delhi,BlueDart,0,2025-11-02 00:00:00,2025-11-04 16:00:00
SHP-41441,COVID-19 mRNA Vaccine,Hyderabad,Mumbai,FedEx,0,2025-06-22 00:00:00,2025-06-23 00:00:00
SHP-26435,Insulin Glargine,Hyderabad,Bangalore,Shadowfax,1,2025-06-11 00:00:00,2025-06-13 20:00:00
SHP-95491,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad,Shadowfax,0,2025-09-02 00:00:00,2025-09-03 08:00:00
SHP-72493,Humira (Adalimumab),Delhi,mumbai,Shadowfax,0,2025-02-08 00:00:00,2025-02-09 20:00:00
SHP-11384,Amoxicillin,Mumbai,Chennai,FedEx,0,2025-09-30 00:00:00,2025-10-02 08:00:00
SHP-76080,Humira (Adalimumab),Mumbai,Chennai,Delhivery,0,2025-06-27 00:00:00,2025-06-28 02:00:00
SHP-48914,Insulin Glargine,Delhi,Mumbai ,Delhivery,0,2025-07-13 00:00:00,2025-07-13 18:00:00
SHP-62632,Humira (Adalimumab),Hyderabad,Chennai,DHL,0,2025-12-08 00:00:00,2025-12-11 00:00:00
SHP-91778,Amoxicillin,Hyderabad,Mumbai,Shadowfax,0,17/11/2025 00:00,2025-11-17 23:00:00
SHP-15465,Humira (Adalimumab),Bangalore,Hyderabad,Shadowfax,0,2025-07-08 00:00:00,2025-07-10 06:00:00
SHP-55435,Insulin Glargine,Chennai,Mumbai ,Delhivery,0,2025-10-30 00:00:00,2025-10-31 09:00:00
SHP-42540,COVID-19 mRNA Vaccine,Mumbai,Bangalore,Shadowfax,0,2025-12-16 00:00:00,2025-12-18 12:00:00
SHP-32427,Humira (Adalimumab),Mumbai,Bangalore,Delhivery,0,2025-05-03 00:00:00,2025-05-03 20:00:00
SHP-24963,Insulin Glargine,Mumbai,delhi,Delhivery,1,06/04/2025 00:00,2025-04-08 07:00:00
SHP-88873,Insulin Glargine,Chennai,Chennai,Delhivery,0,11/06/2025 00:00,2025-06-12 07:00:00
SHP-18746,Amoxicillin,Bangalore,Chennai,BlueDart,0,01/08/2025 00:00,2025-08-02 22:00:00
SHP-74728,Amoxicillin,Chennai,Mumbai,BlueDart,0,2025-03-10 00:00:00,2025-03-12 19:00:00
SHP-21006,Humira (Adalimumab),Hyderabad,chennai,,0,2025-04-28 00:00:00,2025-04-28 12:00:00
SHP-20873,COVID-19 mRNA Vaccine,Hyderabad,Bangalore,BlueDart,0,2025-06-15 00:00:00,2025-06-17 14:00:00
SHP-38102,Insulin Glargine,Mumbai,Hyderabad,FedEx,0,2025-04-27 00:00:00,2025-04-27 23:00:00
SHP-35061,Humira (Adalimumab),Delhi,Mumbai ,DHL,0,23/06/2025 00:00,2025-06-25 16:00:00
SHP-75563,Insulin Glargine,Mumbai,Chennai ,DHL,0,2025-07-16 00:00:00,2025-07-18 18:00:00
SHP-25572,Insulin Glargine,Delhi,Bangalore,Delhivery,0,2025-06-16 00:00:00,2025-06-16 23:00:00
SHP-96794,COVID-19 mRNA Vaccine,Chennai,Delhi,Shadowfax,0,2025-11-25 00:00:00,2025-11-25 13:00:00
SHP-54296,COVID-19 mRNA Vaccine,Hyderabad,Chennai,BlueDart,0,05/10/2025 00:00,2025-10-06 02:00:00
SHP-10036,Humira (Adalimumab),Delhi,Hyderabad,DHL,0,2025-04-15 00:00:00,2025-04-17 10:00:00
SHP-44743,COVID-19 mRNA Vaccine,Chennai,Hyderabad ,DHL,0,29/10/2025 00:00,2025-10-31 16:00:00
SHP-63690,COVID-19 mRNA Vaccine,Hyderabad,Chennai,BlueDart,0,15/04/2025 00:00,2025-04-17 21:00:00
SHP-90809,Humira (Adalimumab),Delhi,Chennai,FedEx,0,2025-04-07 00:00:00,2025-04-09 09:00:00
SHP-97180,COVID-19 mRNA Vaccine,Mumbai,Bangalore,FedEx,0,2025-05-22 00:00:00,2025-05-22 20:00:00
SHP-69458,Amoxicillin,Mumbai,Chennai,DHL,0,2025-10-02 00:00:00,2025-10-03 12:00:00
SHP-79527,Insulin Glargine,Mumbai,Delhi,FedEx,0,2025-08-03 00:00:00,2025-08-05 20:00:00
SHP-20889,Insulin Glargine,Chennai,Bangalore ,BlueDart,0,2025-02-28 00:00:00,2025-02-28 17:00:00
SHP-85447,Insulin Glargine,Mumbai,Mumbai,DHL,0,2025-12-19 00:00:00,2025-12-21 13:00:00
SHP-96669,Insulin Glargine,Bangalore,Delhi,BlueDart,0,2025-07-20 00:00:00,2025-07-22 23:00:00
SHP-32400,Humira (Adalimumab),Hyderabad,Bangalore ,FedEx,0,2025-03-20 00:00:00,2025-03-22 07:00:00
SHP-98030,Insulin Glargine,Chennai,Bangalore,BlueDart,0,2025-03-16 00:00:00,2025-03-18 01:00:00
SHP-99491,Insulin Glargine,Mumbai,Hyderabad,FedEx,0,2025-10-29 00:00:00,2025-10-30 02:00:00
SHP-56600,Insulin Glargine,Hyderabad,Bangalore,FedEx,0,2025-09-04 00:00:00,2025-09-04 14:00:00
SHP-82206,Insulin Glargine,Delhi,Delhi ,BlueDart,0,04/02/2025 00:00,2025-02-06 08:00:00
SHP-89147,Amoxicillin,Mumbai,Chennai,FedEx,0,2025-05-13 00:00:00,2025-05-14 21:00:00
SHP-82383,Insulin Glargine,Hyderabad,Delhi,Delhivery,0,2025-06-10 00:00:00,2025-06-12 23:00:00
SHP-68421,Amoxicillin,Bangalore,Mumbai ,BlueDart,0,22/06/2025 00:00,2025-06-23 00:00:00
SHP-26676,Humira (Adalimumab),Delhi,Bangalore ,Delhivery,0,2025-10-04 00:00:00,2025-10-05 00:00:00
SHP-25714,COVID-19 mRNA Vaccine,Bangalore,Bangalore ,BlueDart,0,23/02/2025 00:00,2025-02-25 06:00:00
SHP-81514,Insulin Glargine,Hyderabad,Bangalore,FedEx,0,2025-01-20 00:00:00,2025-01-20 23:00:00
SHP-85521,COVID-19 mRNA Vaccine,Bangalore,Bangalore,FedEx,0,2025-06-16 00:00:00,2025-06-16 12:00:00
SHP-55895,COVID-19 mRNA Vaccine,Hyderabad,Hyderabad ,DHL,0,2025-12-06 00:00:00,2025-12-08 13:00:00
SHP-27922,Humira (Adalimumab),Hyderabad,Hyderabad,DHL,0,2025-05-12 00:00:00,2025-05-13 10:00:00
SHP-40254,COVID-19 mRNA Vaccine,Bangalore,Chennai,Delhivery,0,2025-09-11 00:00:00,2025-09-12 12:00:00
SHP-89660,Amoxicillin,Hyderabad,Bangalore,FedEx,0,2025-11-11 00:00:00,2025-11-13 06:00:00
SHP-96120,COVID-19 mRNA Vaccine,Mumbai,mumbai ,DHL,0,2025-08-08 00:00:00,2025-08-08 14:00:00
SHP-19340,COVID-19 mRNA Vaccine,Hyderabad,Chennai ,FedEx,0,25/03/2025 00:00,2025-03-26 22:00:00
SHP-48217,COVID-19 mRNA Vaccine,Chennai,Bangalore,BlueDart,0,05/11/2025 00:00,2025-11-06 00:00:00
SHP-29883,Insulin Glargine,Hyderabad,Hyderabad,DHL,0,2025-07-23 00:00:00,2025-07-23 13:00:00
SHP-48486,Insulin Glargine,Chennai,Mumbai,Delhivery,0,2025-12-12 00:00:00,2025-12-12 13:00:00
SHP-26287,Amoxicillin,Hyderabad,Chennai,DHL,0,2025-06-21 00:00:00,2025-06-23 15:00:00
SHP-84383,Amoxicillin,Hyderabad,Mumbai,FedEx,0,2025-12-17 00:00:00,2025-12-17 19:00:00
SHP-96691,Insulin Glargine,Bangalore,Bangalore ,Shadowfax,0,2025-08-28 00:00:00,2025-08-28 23:00:00
SHP-66236,Amoxicillin,Mumbai,Delhi,,0,2025-11-22 00:00:00,2025-11-22 17:00:00
SHP-11609,Insulin Glargine,Mumbai,Mumbai,FedEx,1,2025-11-07 00:00:00,2025-11-07 18:00:00
SHP-41174,Humira (Adalimumab),Delhi,Mumbai,BlueDart,0,2025-06-06 00:00:00,2025-06-08 15:00:00
SHP-23919,COVID-19 mRNA Vaccine,Bangalore,Hyderabad,DHL,0,2025-12-14 00:00:00,2025-12-16 03:00:00
SHP-90257,COVID-19 mRNA Vaccine,Bangalore,Bangalore,Shadowfax,0,11/04/2025 00:00,2025-04-13 09:00:00
SHP-82322,Amoxicillin,Mumbai,Mumbai,BlueDart,0,2025-04-27 00:00:00,2025-04-27 14:00:00
SHP-11707,Insulin Glargine,Bangalore,Bangalore,FedEx,0,10/01/2025 00:00,2025-01-11 15:00:00
SHP-58427,Insulin Glargine,Mumbai,Hyderabad,BlueDart,0,2025-10-22 00:00:00,2025-10-23 20:00:00
SHP-14788,Amoxicillin,Bangalore,Bangalore,FedEx,0,2025-09-12 00:00:00,2025-09-14 11:00:00
SHP-16901,Insulin Glargine,Hyderabad,Hyderabad,DHL,0,2025-05-16 00:00:00,2025-05-18 23:00:00
SHP-57558,Humira (Adalimumab),Mumbai,Hyderabad ,BlueDart,0,2025-06-23 00:00:00,2025-06-23 14:00:00
SHP-75094,COVID-19 mRNA Vaccine,Mumbai,Chennai,DHL,0,2025-10-17 00:00:00,2025-10-19 19:00:00
SHP-86383,Amoxicillin,Chennai,Bangalore ,BlueDart,0,2025-08-06 00:00:00,2025-08-07 02:00:00
SHP-36582,Amoxicillin,Bangalore,Delhi,FedEx,0,27/09/2025 00:00,2025-09-29 18:00:00
SHP-66638,Insulin Glargine,Bangalore,Chennai,FedEx,0,2025-05-29 00:00:00,2025-05-30 14:00:00
SHP-94180,Amoxicillin,Mumbai,Hyderabad ,BlueDart,0,2025-04-11 00:00:00,2025-04-12 19:00:00
SHP-32434,Humira (Adalimumab),Hyderabad,Delhi,FedEx,0,2025-12-20 00:00:00,2025-12-20 18:00:00
SHP-95183,Insulin Glargine,Hyderabad,Mumbai,Delhivery,0,2025-11-19 00:00:00,2025-11-20 20:00:00
SHP-72853,Insulin Glargine,Hyderabad,Mumbai,Delhivery,0,29/05/2025 00:00,2025-05-29 18:00:00
SHP-15550,Insulin Glargine,Bangalore,Chennai,DHL,0,16/06/2025 00:00,2025-06-17 03:00:00
SHP-23558,Insulin Glargine,Chennai,Delhi,Delhivery,0,2025-06-11 00:00:00,2025-06-13 23:00:00
SHP-15840,Humira (Adalimumab),Mumbai,Bangalore,Delhivery,0,2025-09-03 00:00:00,2025-09-04 21:00:00
SHP-41229,Insulin Glargine,Delhi,Delhi,Shadowfax,0,2025-01-30 00:00:00,2025-02-01 02:00:00
SHP-33914,Amoxicillin,Chennai,chennai,Shadowfax,0,2025-12-23 00:00:00,2025-12-24 07:00:00
SHP-84143,Humira (Adalimumab),Delhi,bangalore,Shadowfax,1,15/01/2025 00:00,2025-01-16 06:00:00
SHP-50205,COVID-19 mRNA Vaccine,Chennai,Bangalore,Shadowfax,0,2025-11-23 00:00:00,2025-11-24 06:00:00
SHP-88053,COVID-19 mRNA Vaccine,Hyderabad,Mumbai,FedEx,0,2025-09-07 00:00:00,2025-09-09 12:00:00
SHP-21194,Amoxicillin,Bangalore,Delhi,DHL,0,2025-04-02 00:00:00,2025-04-03 18:00:00
SHP-17055,Amoxicillin,Delhi,Bangalore,DHL,0,2025-06-08 00:00:00,2025-06-11 00:00:00
SHP-40097,Humira (Adalimumab),Chennai,Chennai,Delhivery,1,20/10/2025 00:00,2025-10-20 13:00:00
SHP-44610,COVID-19 mRNA Vaccine,Bangalore,Mumbai,DHL,0,2025-06-29 00:00:00,2025-06-29 13:00:00
SHP-65362,COVID-19 mRNA Vaccine,Delhi,Bangalore,,0,2025-03-30 00:00:00,2025-03-31 18:00:00
SHP-35848,COVID-19 mRNA Vaccine,Mumbai,Delhi,DHL,0,2025-11-03 00:00:00,2025-11-05 18:00:00
SHP-10763,COVID-19 mRNA Vaccine,Chennai,mumbai,BlueDart,0,2025-06-04 00:00:00,2025-06-04 21:00:00
SHP-92433,COVID-19 mRNA Vaccine,Mumbai,Delhi ,BlueDart,0,05/07/2025 00:00,2025-07-06 17:00:00
SHP-51936,Insulin Glargine,Hyderabad,Delhi,DHL,0,13/05/2025 00:00,2025-05-15 03:00:00
SHP-96891,Amoxicillin,Mumbai,Delhi,FedEx,0,2025-06-11 00:00:00,2025-06-12 23:00:00
SHP-59959,Insulin Glargine,Mumbai,Mumbai,Delhivery,0,2025-03-21 00:00:00,2025-03-23 08:00:00
SHP-57313,COVID-19 mRNA Vaccine,Chennai,Bangalore ,DHL,0,2025-01-28 00:00:00,2025-01-30 14:00:00
SHP-48869,Humira (Adalimumab),Hyderabad,Hyderabad ,Delhivery,0,25/07/2025 00:00,2025-07-26 07:00:00
SHP-22608,Humira (Adalimumab),Mumbai,Bangalore,Shadowfax,0,2025-02-26 00:00:00,2025-02-26 18:00:00
SHP-36441,COVID-19 mRNA Vaccine,Bangalore,Mumbai,DHL,0,20/08/2025 00:00,2025-08-20 22:00:00
SHP-12560,COVID-19 mRNA Vaccine,Delhi,Hyderabad,FedEx,0,2025-06-06 00:00:00,2025-06-09 00:00:00
SHP-91562,Humira (Adalimumab),Mumbai,hyderabad ,Shadowfax,0,2025-11-29 00:00:00,2025-11-30 21:00:00
SHP-37061,Insulin Glargine,Hyderabad,Hyderabad,DHL,0,2025-10-23 00:00:00,2025-10-25 11:00:00
SHP-75676,Insulin Glargine,Mumbai,chennai,BlueDart,1,2025-04-17 00:00:00,2025-04-19 16:00:00
SHP-47032,COVID-19 mRNA Vaccine,Delhi,Mumbai,DHL,0,2025-05-11 00:00:00,2025-05-13 11:00:00
SHP-63616,Insulin Glargine,Hyderabad,chennai ,BlueDart,0,2025-02-10 00:00:00,2025-02-11 20:00:00
SHP-41901,Humira (Adalimumab),Chennai,Hyderabad,BlueDart,0,2025-07-17 00:00:00,2025-07-19 05:00:00
SHP-79412,Insulin Glargine,Hyderabad,Chennai ,DHL,0,2025-08-01 00:00:00,2025-08-02 00:00:00
SHP-43198,COVID-19 mRNA Vaccine,Chennai,Chennai,DHL,0,2025-10-11 00:00:00,2025-10-12 19:00:00
SHP-99170,Humira (Adalimumab),Hyderabad,Mumbai,BlueDart,0,06/03/2025 00:00,2025-03-07 18:00:00
SHP-73709,Insulin Glargine,Delhi,Delhi,Delhivery,0,31/08/2025 00:00,2025-08-31 19:00:00
SHP-68310,Amoxicillin,Delhi,chennai,Shadowfax,0,2025-09-17 00:00:00,2025-09-19 19:00:00
SHP-83878,Humira (Adalimumab),Hyderabad,Chennai,FedEx,0,29/01/2025 00:00,2025-01-31 19:00:00
SHP-61546,Humira (Adalimumab),Mumbai,Hyderabad,DHL,0,2025-12-10 00:00:00,2025-12-12 04:00:00
SHP-65545,Amoxicillin,Delhi,hyderabad,Shadowfax,0,2025-09-04 00:00:00,2025-09-06 12:00:00
SHP-43881,Amoxicillin,Chennai,Hyderabad,Shadowfax,1,25/10/2025 00:00,2025-10-25 19:00:00
SHP-79328,Humira (Adalimumab),Chennai,Bangalore,Delhivery,0,2025-03-26 00:00:00,2025-03-27 00:00:00
SHP-37213,Amoxicillin,Bangalore,Chennai,,0,2025-06-15 00:00:00,2025-06-15 12:00:00
SHP-98799,COVID-19 mRNA Vaccine,Chennai,Hyderabad ,DHL,0,2025-07-16 00:00:00,2025-07-17 09:00:00
SHP-55816,COVID-19 mRNA Vaccine,Bangalore,Mumbai,Shadowfax,0,2025-09-18 00:00:00,2025-09-20 23:00:00
SHP-98829,COVID-19 mRNA Vaccine,Hyderabad,bangalore ,DHL,0,2025-10-24 00:00:00,2025-10-26 01:00:00
SHP-31582,Humira (Adalimumab),Hyderabad,Delhi,DHL,0,2025-07-24 00:00:00,2025-07-24 20:00:00
SHP-23085,Amoxicillin,Hyderabad,Chennai,BlueDart,0,04/01/2025 00:00,2025-01-06 05:00:00
SHP-13425,Amoxicillin,Mumbai,Chennai,,0,2025-05-11 00:00:00,2025-05-12 19:00:00
SHP-97420,Insulin Glargine,Mumbai,mumbai,FedEx,0,2025-12-22 00:00:00,2025-12-22 13:00:00
SHP-36734,Insulin Glargine,Bangalore,Delhi,BlueDart,0,2025-12-01 00:00:00,2025-12-02 21:00:00
SHP-33716,Amoxicillin,Chennai,Delhi,FedEx,0,2025-03-11 00:00:00,2025-03-12 08:00:00
SHP-14702,Amoxicillin,Chennai,Bangalore,DHL,0,2025-06-19 00:00:00,2025-06-20 22:00:00
SHP-94934,Amoxicillin,Hyderabad,Chennai ,BlueDart,0,2025-03-02 00:00:00,2025-03-03 00:00:00
SHP-41191,Humira (Adalimumab),Delhi,Hyderabad,Shadowfax,0,2025-08-02 00:00:00,2025-08-03 14:00:00
SHP-73105,Amoxicillin,Mumbai,Mumbai,Shadowfax,0,2025-03-06 00:00:00,2025-03-08 14:00:00
SHP-20748,Insulin Glargine,Mumbai,Mumbai,FedEx,0,2025-12-01 00:00:00,2025-12-03 17:00:00
SHP-12236,Humira (Adalimumab),Hyderabad,Mumbai,DHL,0,2025-02-04 00:00:00,2025-02-05 08:00:00
SHP-20742,Amoxicillin,Mumbai,Mumbai,FedEx,0,2025-01-27 00:00:00,2025-01-29 07:00:00
SHP-14056,Insulin Glargine,Hyderabad,hyderabad,Delhivery,0,16/02/2025 00:00,2025-02-16 17:00:00
SHP-31360,Humira (Adalimumab),Bangalore,Hyderabad,Shadowfax,0,2025-06-19 00:00:00,2025-06-20 06:00:00
SHP-80643,Amoxicillin,Chennai,Bangalore,BlueDart,0,2025-11-15 00:00:00,2025-11-15 15:00:00
SHP-20221,Amoxicillin,Delhi,Chennai,BlueDart,0,2025-08-13 00:00:00,2025-08-13 17:00:00
SHP-76419,Amoxicillin,Chennai,Hyderabad,BlueDart,0,2025-10-01 00:00:00,2025-10-01 15:00:00
SHP-91876,Humira (Adalimumab),Chennai,Bangalore,Shadowfax,0,06/05/2025 00:00,2025-05-08 08:00:00
SHP-64102,Insulin Glargine,Bangalore,delhi ,DHL,0,2025-10-22 00:00:00,2025-10-23 14:00:00
SHP-66322,Insulin Glargine,Mumbai,Chennai,Shadowfax,0,2025-04-21 00:00:00,2025-04-21 13:00:00
SHP-86889,COVID-19 mRNA Vaccine,Delhi,Hyderabad,Shadowfax,0,2025-04-26 00:00:00,2025-04-28 03:00:00
